tweet_id,handle,retweet_count,text,mined_at,created_at
1224177867166142466,Donald J. Trump,51079,"RT @AliceMarieFree: Two Super Bowls ago I was sitting in a prison cell.

Today I am a free woman and my story was featured in a Super Bowl…",2020-02-12 14:18:37.835262,Mon Feb 03 03:48:42 +0000 2020
1224176171547365376,Donald J. Trump,21997,So Great! https://t.co/5d9CZ0zIIQ,2020-02-12 14:18:37.835263,Mon Feb 03 03:41:58 +0000 2020
1224172413388128256,Donald J. Trump,42944,Congratulations to the Kansas City Chiefs on a great game and a fantastic comeback under immense pressure. We are p… https://t.co/ECvMGuqxlJ,2020-02-12 14:18:37.835265,Mon Feb 03 03:27:02 +0000 2020
1224140223573037056,Donald J. Trump,8721,"RT @Lrihendry: @realDonaldTrump BEST SUPER BOWL AD EVER! 

President Trump making lives better for minorities! 

Unlike Obama, who did noth…",2020-02-12 14:18:37.835266,Mon Feb 03 01:19:07 +0000 2020
1224139971365363712,Donald J. Trump,6947,RT @IsraelUSAforevr: @realDonaldTrump The best president ever https://t.co/QeXxsp7eDi,2020-02-12 14:18:37.835268,Mon Feb 03 01:18:07 +0000 2020
1224139147935391744,Donald J. Trump,4649,"RT @SexCounseling: @realDonaldTrump You have already done that in so many ways with prison reform, choice for veterans and a booming econom…",2020-02-12 14:18:37.835269,Mon Feb 03 01:14:50 +0000 2020
1224138761149218817,Donald J. Trump,4487,RT @CarlHigbie: @realDonaldTrump And all they got is a fraud impeachment. 2020 is gonna rock!!,2020-02-12 14:18:37.835271,Mon Feb 03 01:13:18 +0000 2020
1224138536259112961,Donald J. Trump,3543,RT @Sensedog: @realDonaldTrump Thank you Mr. President.,2020-02-12 14:18:37.835272,Mon Feb 03 01:12:25 +0000 2020
1224135896913588231,Donald J. Trump,6249,"RT @SoCal4Trump: @realDonaldTrump Just saw the ad during the Super Bowl. Awesome ad, Mr. President. Politicians in the past have TALKED abo…",2020-02-12 14:18:37.835274,Mon Feb 03 01:01:55 +0000 2020
1224135813644066816,Donald J. Trump,4893,"RT @RSBNetwork: @realDonaldTrump Promises MADE, Promises KEPT 🇺🇸",2020-02-12 14:18:37.835275,Mon Feb 03 01:01:35 +0000 2020
1224135802428575744,Donald J. Trump,9826,RT @leodunson: @realDonaldTrump The Republican Party my whole life has ignored Black America. This President continues to prove over and ov…,2020-02-12 14:18:37.835277,Mon Feb 03 01:01:33 +0000 2020
1224119370839994369,Donald J. Trump,54149,"I promised to restore hope in America. That includes the least among us. Together, let’s KEEP AMERICA GREAT! 

Text… https://t.co/qgskhRQKI7",2020-02-12 14:18:37.835278,Sun Feb 02 23:56:15 +0000 2020
1224108553977368577,Donald J. Trump,37683,"ENJOY THE GAME USA, OUR COUNTRY IS DOING GREAT!",2020-02-12 14:18:37.835279,Sun Feb 02 23:13:16 +0000 2020
1224064206535843843,Donald J. Trump,12197,My @SuperBowl Interview at 3:30 P.M. on @foxnetworks. Enjoy!,2020-02-12 14:18:37.835280,Sun Feb 02 20:17:03 +0000 2020
1223839756234215424,Donald J. Trump,25186,"Mini Mike is now negotiating both to get on the Democrat Primary debate stage, and to have the right to stand on bo… https://t.co/BSQLhAbXLS",2020-02-12 14:18:37.835282,Sun Feb 02 05:25:10 +0000 2020
1223837731056427009,Donald J. Trump,25520,"Many of the ads you are watching were paid for by Mini Mike Bloomberg. He is going nowhere, just wasting his money,… https://t.co/s7j22UtMpb",2020-02-12 14:18:37.835283,Sun Feb 02 05:17:07 +0000 2020
1223836174294441984,Donald J. Trump,25085,"Mini Mike is part of the Fake News. They are all working together. In fact, Bloomberg isn’t covering himself (too b… https://t.co/1bnPMHHyA0",2020-02-12 14:18:37.835284,Sun Feb 02 05:10:56 +0000 2020
1223834666031046656,Donald J. Trump,26457,"The Radical Left, Do Nothing Democrats, don’t want justice when pushing the Impeachment Hoax, they only want to des… https://t.co/CgC43zFrnz",2020-02-12 14:18:37.835286,Sun Feb 02 05:04:56 +0000 2020
1223832954193006592,Donald J. Trump,21790,RT @DanScavino: #KeepAmericaGreat2020🇺🇸 https://t.co/GpTygflvgJ,2020-02-12 14:18:37.835287,Sun Feb 02 04:58:08 +0000 2020
1223832546406010880,Donald J. Trump,5903,RT @tedcruz: Thx!,2020-02-12 14:18:37.835289,Sun Feb 02 04:56:31 +0000 2020
1223832342172774400,Donald J. Trump,17186,RT @LindseyGrahamSC: I’m very pleased the Senate has rejected Democrats’ request to call additional witnesses after the House chose not to.…,2020-02-12 14:18:37.835290,Sun Feb 02 04:55:42 +0000 2020
1223832326536409091,Donald J. Trump,7521,RT @LindseyGrahamSC: The fact is the House chose not to call witnesses like John Bolton because they wanted to impeach President Trump befo…,2020-02-12 14:18:37.835292,Sun Feb 02 04:55:39 +0000 2020
1223832301727109122,Donald J. Trump,7013,"RT @LindseyGrahamSC: This has been a partisan impeachment from Day 1 – terrible on process and dangerous on substance.  

It rings hollow f…",2020-02-12 14:18:38.281769,Sun Feb 02 04:55:33 +0000 2020
1223831974965645312,Donald J. Trump,6796,"RT @GOP: Before Democrats like Adam Schiff were trying to use John Bolton to advance their political agenda, they were railing against him…",2020-02-12 14:18:38.281779,Sun Feb 02 04:54:15 +0000 2020
1223831916845113344,Donald J. Trump,7784,"RT @GOP: “[House Democrats] created the record. Do not allow them to penalize the country, and the Constitution, because they failed to do…",2020-02-12 14:18:38.281780,Sun Feb 02 04:54:01 +0000 2020
1223831847026798592,Donald J. Trump,6500,"RT @GOP: Today, President @realDonaldTrump reiterated his administration’s commitment to eradicate the scourge of human trafficking at toda…",2020-02-12 14:18:38.281782,Sun Feb 02 04:53:44 +0000 2020
1223831804123275270,Donald J. Trump,9929,RT @GOP: “We are dismantling the criminal organizations that make large-scale human trafficking possible.” -@realDonaldTrump https://t.co/X…,2020-02-12 14:18:38.281784,Sun Feb 02 04:53:34 +0000 2020
1223831702113542144,Donald J. Trump,6462,"RT @GOP: “The economy is working for workers, and they know it.”
https://t.co/AIs469gAQE",2020-02-12 14:18:38.281787,Sun Feb 02 04:53:10 +0000 2020
1223831643430977538,Donald J. Trump,6870,"RT @GOP: President @realDonaldTrump has made Historically Black Colleges and Universities a priority.

He's appropriated more money to HBCU…",2020-02-12 14:18:38.281788,Sun Feb 02 04:52:56 +0000 2020
1223831600410124288,Donald J. Trump,7203,RT @GOP: “This entire impeachment sham has been a predetermined narrative full of lies and false accusations designed to divide America and…,2020-02-12 14:18:38.281790,Sun Feb 02 04:52:45 +0000 2020
1223831499092512768,Donald J. Trump,7194,"RT @GOP: African Americans have a champion in Pres. Trump!
 
He's created 1.6 MILLION jobs for black Americans since his election.
 
Africa…",2020-02-12 14:18:38.281791,Sun Feb 02 04:52:21 +0000 2020
1223831394557878272,Donald J. Trump,4894,"RT @GOP: 👍👍👍
https://t.co/mXV8JKuqyF",2020-02-12 14:18:38.281793,Sun Feb 02 04:51:56 +0000 2020
1223831240232656897,Donald J. Trump,6055,"RT @GOP: “We’ve known this has been a waste of time and a sham from the beginning, and America is ready to move on. I think they've shown t…",2020-02-12 14:18:38.281795,Sun Feb 02 04:51:20 +0000 2020
1223830637712486400,Donald J. Trump,8082,Correct! https://t.co/V5Xye7zAcN,2020-02-12 14:18:38.281796,Sun Feb 02 04:48:56 +0000 2020
1223829588389834752,Donald J. Trump,17523,"RT @senatemajldr: A majority of the U.S. Senate has determined that the numerous witnesses and 28,000-plus pages of documents already in ev…",2020-02-12 14:18:38.281798,Sun Feb 02 04:44:46 +0000 2020
1223829332407222274,Donald J. Trump,17492,"RT @EliseStefanik: Adam Schiff’s impeachment sham is OVER. 

It was partisan, unconstitutional, unfair, and flawed from the very start. 

F…",2020-02-12 14:18:38.281800,Sun Feb 02 04:43:45 +0000 2020
1223829274853023744,Donald J. Trump,4399,"RT @SecAzar: At this time, the risk to Americans remains low, and we are working to keep it that way. We will continue our work to monitor,…",2020-02-12 14:18:38.281802,Sun Feb 02 04:43:31 +0000 2020
1223828931914207233,Donald J. Trump,10151,Thanks for your invaluable help Chuck! https://t.co/x0T0GWvntd,2020-02-12 14:18:38.281803,Sun Feb 02 04:42:09 +0000 2020
1223828022157094914,Donald J. Trump,3921,RT @SenPatRoberts: I'm proud to have stood with @realDonaldTrump as he signed the USMCA implementing legislation at the @WhiteHouse today.…,2020-02-12 14:18:38.281805,Sun Feb 02 04:38:32 +0000 2020
1223827970609033216,Donald J. Trump,6614,"RT @SenPatRoberts: After hearing the entire case presented, I believe we’ve heard all we need in this impeachment trial. The job of the Sen…",2020-02-12 14:18:38.281807,Sun Feb 02 04:38:20 +0000 2020
1223827701271801862,Donald J. Trump,3904,"RT @JerryMoran: When I took the oath at the beginning of the trial, I vowed to deliver impartial justice according to the Constitution &amp; th…",2020-02-12 14:18:38.281809,Sun Feb 02 04:37:16 +0000 2020
1223827670586286081,Donald J. Trump,3740,RT @JerryMoran: It became clear over the course of the House managers’ arguments that the House failed to undertake its responsibility to c…,2020-02-12 14:18:38.281811,Sun Feb 02 04:37:08 +0000 2020
1223827649505767425,Donald J. Trump,3362,"RT @JerryMoran: Nevertheless, having heard from both sides, the arguments demonstrate that additional evidence or witnesses would not chang…",2020-02-12 14:18:38.281812,Sun Feb 02 04:37:03 +0000 2020
1223827465740660736,Donald J. Trump,3868,"RT @SenateGOP: Trade with Mexico and Canada supports 12 million American jobs. 

USMCA secures those jobs and grows our economy by $70 bill…",2020-02-12 14:18:38.281814,Sun Feb 02 04:36:20 +0000 2020
1223827325285994496,Donald J. Trump,4148,"RT @MikeCrapo: Over the course of 9 days, we have reviewed testimony from 13 witnesses sworn under oath in the House hearings; over 28,000…",2020-02-12 14:18:38.281815,Sun Feb 02 04:35:46 +0000 2020
1223827317379817472,Donald J. Trump,2587,RT @MikeCrapo: Read mine and @SenatorRisch full statement: https://t.co/rDqNmVxxl5,2020-02-12 14:18:38.281817,Sun Feb 02 04:35:44 +0000 2020
1223826849043767296,Donald J. Trump,3829,"RT @SenJohnKennedy: Promise kept!
 
Today, @realDonaldTrump officially signed the historic #USMCA deal into law.
 
This trade deal is a mas…",2020-02-12 14:18:38.281818,Sun Feb 02 04:33:53 +0000 2020
1223826802814128128,Donald J. Trump,5179,"RT @SenJohnKennedy: Reports of Bolton’s book don't answer the question: Why did POTUS ask for an investigation?

The Ukrainian government h…",2020-02-12 14:18:38.281820,Sun Feb 02 04:33:42 +0000 2020
1223826173433610241,Donald J. Trump,3921,"RT @JimInhofe: After over 50 hours of testimony, questions and debate, I voted today to move to the next phase of the impeachment process.…",2020-02-12 14:18:38.281822,Sun Feb 02 04:31:11 +0000 2020
1223825727637856256,Donald J. Trump,4729,RT @JimInhofe: Despite Democrat efforts to distract citizens and stain his presidency with a partisan and unprecedented impeachment process…,2020-02-12 14:18:38.281823,Sun Feb 02 04:29:25 +0000 2020
1223825601796214784,Donald J. Trump,13930,"Wall is moving along strong, tall and quickly. Thank you Jim for all of your help! https://t.co/1dlC0dZ0ui",2020-02-12 14:18:38.281825,Sun Feb 02 04:28:55 +0000 2020
1223824629472604162,Donald J. Trump,8351,Thank you John! https://t.co/5IVTZ2QY3r,2020-02-12 14:18:38.281826,Sun Feb 02 04:25:03 +0000 2020
1223824431228837888,Donald J. Trump,5866,Happy birthday to a wonderful man &amp; friend! https://t.co/AaqQ6Pvtyw,2020-02-12 14:18:38.281828,Sun Feb 02 04:24:16 +0000 2020
1223823393184796672,Donald J. Trump,7369,"RT @NewsBowne: Schumer Shot Down By Justice Roberts.
https://t.co/fY9tPt9Jrf https://t.co/Y0iMfnkD4f",2020-02-12 14:18:38.281829,Sun Feb 02 04:20:09 +0000 2020
1223823351346597888,Donald J. Trump,5438,"RT @JohnCornyn: Senators Schumer, Warren, Van Hollen, and Congressman Schiff each tried to suck the Chief Justice into the vortex of their…",2020-02-12 14:18:38.281831,Sun Feb 02 04:19:59 +0000 2020
1223823216499732482,Donald J. Trump,17493,"RT @FLOTUS: For the first time in 29 years, drug overdose deaths have dropped by 4.1% and life expectancy has increased by 4 years! Proud o…",2020-02-12 14:18:38.281833,Sun Feb 02 04:19:27 +0000 2020
1223823129694416896,Donald J. Trump,18817,RT @SenBillCassidy: Nancy Pelosi is accusing the Senate of not being fair because we refused to do her work for her. The truth is the House…,2020-02-12 14:18:38.281835,Sun Feb 02 04:19:06 +0000 2020
1223822866585735168,Donald J. Trump,6610,"RT @SenTedCruz: Yesterday a majority in the Senate said: “we’re done, we’ve got enough, this is over.”
 
The President is going to be acqui…",2020-02-12 14:18:38.281836,Sun Feb 02 04:18:03 +0000 2020
1223802941427109888,Donald J. Trump,4252,RT @ROHLL5: @PlaysTrumpCard @Lrihendry @realDonaldTrump @AnthemRespect @bfraser747 @atensnut @CarmineSabia @oUSA_JEDIo @carrieksada @Text88…,2020-02-12 14:18:38.281838,Sun Feb 02 02:58:53 +0000 2020
1223802688242114560,Donald J. Trump,6800,RT @Lrihendry: I want to remind all the lie filled leftist hypocrites of what happened in 1998 when they were all fine with Democrats block…,2020-02-12 14:18:38.281840,Sun Feb 02 02:57:52 +0000 2020
1223725034688131074,Donald J. Trump,8483,"RT @Lrihendry: WOW! Mr President, this woman, Lynn, has never voted in her entire life until she was 59 years old. At the time she voted fo…",2020-02-12 14:18:38.281841,Sat Feb 01 21:49:18 +0000 2020
1223724802306977799,Donald J. Trump,4894,RT @IamAllOutOfGum: @Lrihendry @PlaysTrumpCard @realDonaldTrump @AnthemRespect @bfraser747 @ROHLL5 @atensnut @CarmineSabia @oUSA_JEDIo @car…,2020-02-12 14:18:38.281843,Sat Feb 01 21:48:23 +0000 2020
1223724526443421698,Donald J. Trump,8748,"RT @PlaysTrumpCard: @realDonaldTrump We support you because we know your heart is in the right place, and greatly appreciate what an incred…",2020-02-12 14:18:38.281845,Sat Feb 01 21:47:17 +0000 2020
1223724144417812480,Donald J. Trump,14669,"RT @Lrihendry: Fascinating paradox: the more President Trump gets investigated, the more crimes are exposed involving prominent Democrats.",2020-02-12 14:18:38.281847,Sat Feb 01 21:45:46 +0000 2020
1223640662689689602,Donald J. Trump,34038,Getting a little exercise this morning! https://t.co/fyAAcbhbgk,2020-02-12 14:18:38.281848,Sat Feb 01 16:14:02 +0000 2020
1223608267806367744,Donald J. Trump,10583,"RT @SeanDNaylor: U.S. killed a top al-Qaeda leader in Yemen, reports say https://t.co/MVV9dTl721 via @Yahoo",2020-02-12 14:18:38.281850,Sat Feb 01 14:05:19 +0000 2020
1223608228229058567,Donald J. Trump,4356,"RT @Rita_Katz: 6)Of all living #AlQaeda leaders, al-Rimi was the most compelling, known for his charisma &amp; beloved across the AQ community.…",2020-02-12 14:18:38.281851,Sat Feb 01 14:05:09 +0000 2020
1223608152731672577,Donald J. Trump,4535,"RT @Rita_Katz: 5)As I said yesterday, all but confirmed that #AQAP leader Qassim al-Rimi was killed in a U.S. drone strike. AQAP, although…",2020-02-12 14:18:38.281853,Sat Feb 01 14:04:51 +0000 2020
1223607958942179328,Donald J. Trump,3831,"RT @Rita_Katz: 4)If true, and it seems to be, the dead of al-Rimi would mark a major blow to #AlQaeda on the whole. Al-Rimi was a candidate…",2020-02-12 14:18:38.281855,Sat Feb 01 14:04:05 +0000 2020
1223607929074585601,Donald J. Trump,4091,"RT @Rita_Katz: 3)Breaking: It appears that Qasim al-Rimi, leader of the Yemen-based #AQAP, was the individual targeted &amp; killed in a U.S. d…",2020-02-12 14:18:38.281856,Sat Feb 01 14:03:58 +0000 2020
1223602537200345088,Donald J. Trump,23198,"Trump poll numbers are the highest since election, despite constant phony Witch Hunts! Tens of thousands of people… https://t.co/25ev8DpG1L",2020-02-12 14:18:38.281858,Sat Feb 01 13:42:32 +0000 2020
1223595478773837825,Donald J. Trump,21261,"Congratulations to @loudobbs, Number One. Lou has shown the Fake News what happens when you cover “America’s Greate… https://t.co/rOwyKf4Cox",2020-02-12 14:18:38.281860,Sat Feb 01 13:14:30 +0000 2020
1223399034552930305,Donald J. Trump,37315,"No matter what you give to the Democrats, in the end, they will NEVER be satisfied. In the House, they gave us NOTHING!",2020-02-12 14:18:38.281862,Sat Feb 01 00:13:54 +0000 2020
1223381882902986752,Donald J. Trump,34903,Democrats = 17 Witnesses. Republicans = 0 Witnesses.,2020-02-12 14:18:38.281863,Fri Jan 31 23:05:44 +0000 2020
1223351951963967488,Donald J. Trump,43938,"The Radical Left, Do Nothing Democrats keep chanting “fairness”, when they put on the most unfair Witch Hunt in the… https://t.co/AeTbvREzHK",2020-02-12 14:18:38.281865,Fri Jan 31 21:06:48 +0000 2020
1223253645787045889,Donald J. Trump,14896,"RT @WhiteHouse: ""I am concerned about lowering impeachment standards to fit a paucity of evidence and an abundance of anger."" — Jonathan Tu…",2020-02-12 14:18:38.281866,Fri Jan 31 14:36:10 +0000 2020
1223253564690255872,Donald J. Trump,6755,"RT @WhiteHouse: President @realDonaldTrump is celebrating USMCA in Michigan this afternoon!

Watch LIVE at 4:20 p.m. ET: https://t.co/Emsdc…",2020-02-12 14:18:38.281868,Fri Jan 31 14:35:51 +0000 2020
1223253407848443905,Donald J. Trump,22943,"RT @realDonaldTrump: Working closely with China and others on Coronavirus outbreak. Only 5 people in U.S., all in good recovery.",2020-02-12 14:18:38.281870,Fri Jan 31 14:35:14 +0000 2020
1223253369193672704,Donald J. Trump,12512,"RT @WhiteHouse: 17 witnesses—picked by Democrats—have already testified.

But if Democrats want more, here are some suggestions ⬇️ https://…",2020-02-12 14:18:38.281872,Fri Jan 31 14:35:04 +0000 2020
1223253341439959041,Donald J. Trump,8838,"RT @WhiteHouse: ""We just ended a nightmare known as NAFTA."" https://t.co/1eju47ElBI",2020-02-12 14:18:38.281874,Fri Jan 31 14:34:58 +0000 2020
1223253313770151936,Donald J. Trump,6694,"RT @WhiteHouse: Our nation boasts a proud legacy in the auto industry. 

USMCA is a BIG WIN for American automakers! https://t.co/QKe8MXQwdS",2020-02-12 14:18:38.281876,Fri Jan 31 14:34:51 +0000 2020
1223253279502749698,Donald J. Trump,9160,"RT @WhiteHouse: President @realDonaldTrump's policies are making it possible for hardworking Americans to find jobs, develop meaningful car…",2020-02-12 14:18:38.281877,Fri Jan 31 14:34:43 +0000 2020
1223253204193943552,Donald J. Trump,9062,"RT @WhiteHouse: The first partisan impeachment in U.S. history hasn’t been short on distractions, misleading statements, and even outright…",2020-02-12 14:18:38.281879,Fri Jan 31 14:34:25 +0000 2020
1223253000182956033,Donald J. Trump,9404,"RT @WhiteHouse: Pro-worker.
Pro-growth.
Pro-jobs.
Pro-America. 🇺🇸 https://t.co/GyopaUaFXH",2020-02-12 14:18:38.281881,Fri Jan 31 14:33:36 +0000 2020
1223252952787361792,Donald J. Trump,26264,Incredible numbers! https://t.co/wWpSA87qfw,2020-02-12 14:18:38.281883,Fri Jan 31 14:33:25 +0000 2020
1223252685358600192,Donald J. Trump,11409,"RT @WhiteHouse: There are many questions and concerns about the alleged whistleblower and potential conflicts of interest.

Democrats aren'…",2020-02-12 14:18:38.281885,Fri Jan 31 14:32:21 +0000 2020
1223252318717607937,Donald J. Trump,5181,"RT @jabeale: Just my opinion, but it seems that this entire debacle - the lack of a legal/constitutional framework to subpoena witnesses du…",2020-02-12 14:18:38.281887,Fri Jan 31 14:30:54 +0000 2020
1223250897414905856,Donald J. Trump,23842,"Nadler ripped final argument away from Schiff, thinks Shifty did a terrible job. They are fighting big time! https://t.co/L2qTV9pWiL",2020-02-12 14:18:38.281889,Fri Jan 31 14:25:15 +0000 2020
1223099086389121026,Donald J. Trump,28629,THE BEST IS YET TO COME! https://t.co/SOn6wRV9Zs,2020-02-12 14:18:38.281890,Fri Jan 31 04:22:00 +0000 2020
1223082623351713792,Donald J. Trump,20928,"Americans across the political spectrum are disgusted by the Washington Democrats’ Partisan Hoaxes, Witch Hunts, &amp;… https://t.co/EzixTZFe6g",2020-02-12 14:18:38.281892,Fri Jan 31 03:16:35 +0000 2020
1223080264747737088,Donald J. Trump,17273,Washington Dems have spent the last 3 years trying to overturn the last election – and we will make sure they face… https://t.co/zu2XoLyzKU,2020-02-12 14:18:38.281894,Fri Jan 31 03:07:13 +0000 2020
1223079479393697792,Donald J. Trump,14734,"To keep America Safe, we have fully rebuilt the U.S. Military – it is now stronger, more powerful, and more lethal… https://t.co/nPlw39ZB4T",2020-02-12 14:18:38.281895,Fri Jan 31 03:04:06 +0000 2020
1223077157779464195,Donald J. Trump,24403,"This November, we are going to defeat the Radical Socialist Democrats and win the Great State of Iowa in a Historic… https://t.co/EJSNBk41i1",2020-02-12 14:18:38.281897,Fri Jan 31 02:54:52 +0000 2020
1223075454027993088,Donald J. Trump,19528,"Thank you Iowa, I love you! 
https://t.co/zooBXErdcV",2020-02-12 14:18:38.281898,Fri Jan 31 02:48:06 +0000 2020
1223038027234267137,Donald J. Trump,18885,"Great poll in Iowa, where I just landed for a Big Rally! #KAG2020🇺🇸 https://t.co/4YCo01XYCn",2020-02-12 14:18:38.281900,Fri Jan 31 00:19:23 +0000 2020
1223011229033041920,Donald J. Trump,8156,"RT @JaapTitulaer: @paulsperry_ Can't violate the Logan Act when you're working for the president or acting at his request. 

Logan Act was…",2020-02-12 14:18:38.281901,Thu Jan 30 22:32:54 +0000 2020
1223010477732589569,Donald J. Trump,15466,"RT @alx: CNN's John King: ""Republicans make a good point. The Whistleblower started all this. Why has the Whistleblower never been question…",2020-02-12 14:18:38.281903,Thu Jan 30 22:29:54 +0000 2020
1223010302674866178,Donald J. Trump,16584,"RT @paulsperry_: BREAKING: The 1 witness transcript Schiff won't release (out of 18) talks about Schiff and the ""whistleblower""--and how th…",2020-02-12 14:18:38.281905,Thu Jan 30 22:29:13 +0000 2020
1223010224388206592,Donald J. Trump,26782,"RT @EliseStefanik: There is one transcript that Adam Schiff refuses to release.

The Intelligence Community Inspector General transcript.…",2020-02-12 14:18:38.281907,Thu Jan 30 22:28:54 +0000 2020
1223010091349069824,Donald J. Trump,43645,RT @RandPaul: My question today is about whether or not individuals who were holdovers from the Obama National Security Council and Democra…,2020-02-12 14:18:38.281909,Thu Jan 30 22:28:22 +0000 2020
1223009868677648384,Donald J. Trump,9818,RT @MZHemingway: WATCH THIS,2020-02-12 14:18:38.281910,Thu Jan 30 22:27:29 +0000 2020
1223009402287841280,Donald J. Trump,13788,RT @paulsperry_: BREAKING: Over dozen Senators just asked Schiff about RCI story (below) &amp; he did not deny it but complained about “attacks…,2020-02-12 14:18:38.281912,Thu Jan 30 22:25:38 +0000 2020
1223006913891315713,Donald J. Trump,8209,"RT @marc_lotter: While Democrats focus on WITCH HUNT, @realDonaldTrump is highlighting how he is working to help American autoworkers and A…",2020-02-12 14:18:38.281913,Thu Jan 30 22:15:45 +0000 2020
1223006823348830208,Donald J. Trump,5325,"RT @EpochTimesCan: Trump administration forms #coronavirus task force
https://t.co/mnpl6MiXQb",2020-02-12 14:18:38.281915,Thu Jan 30 22:15:23 +0000 2020
1223006296594665474,Donald J. Trump,6947,"RT @DeAnna4Congress: @realDonaldTrump @foxandfriends Schiff hasn’t done a thing for his district nor has Nancy Pelosi in SF!

Nancy has bee…",2020-02-12 14:18:38.281916,Thu Jan 30 22:13:18 +0000 2020
1223006125458698241,Donald J. Trump,4780,RT @SexCounseling: @realDonaldTrump @foxandfriends Schiff is a congenital liar that has done nothing positive for the American people.,2020-02-12 14:18:38.281918,Thu Jan 30 22:12:37 +0000 2020
1223006075840057344,Donald J. Trump,6041,RT @bfraser747: @realDonaldTrump @foxandfriends If you're a Democrat you really have no choice but to #VoteTrump2020 . He's the only guy in…,2020-02-12 14:18:38.281920,Thu Jan 30 22:12:25 +0000 2020
1223005974727925760,Donald J. Trump,7224,RT @bfraser747: @realDonaldTrump @foxandfriends Schiff and many more of these elected people should all be ashamed of themselves. What have…,2020-02-12 14:18:38.281921,Thu Jan 30 22:12:01 +0000 2020
1223005907732324352,Donald J. Trump,5095,RT @MatthewJshow: @realDonaldTrump @foxandfriends When will Schiff be investigated?,2020-02-12 14:18:38.281923,Thu Jan 30 22:11:45 +0000 2020
1223005779931947011,Donald J. Trump,7537,"RT @SteveScalise: While Dems obsess over impeachment, @realDonaldTrump is working for YOU!

– #USMCA signed
– Middle East peace plan announ…",2020-02-12 14:18:38.281925,Thu Jan 30 22:11:14 +0000 2020
1223005656464207873,Donald J. Trump,8102,RT @RepAndyBiggsAZ: Democrats didn't accept the results of the 2016 election; that's why they've been pushing to impeach and remove Preside…,2020-02-12 14:18:38.281926,Thu Jan 30 22:10:45 +0000 2020
1223005589598625793,Donald J. Trump,7964,"RT @RepMikeJohnson: Our defense team has done its job. We've shown Adam Schiff &amp; Co. have no case, no evidence, and no justification for im…",2020-02-12 14:18:38.281928,Thu Jan 30 22:10:29 +0000 2020
1223005559810641920,Donald J. Trump,11086,"RT @RepMarkMeadows: 128 days. 17 Democrat witnesses. And they still have no case.

It’s over. This trial should end tomorrow with President…",2020-02-12 14:18:38.281929,Thu Jan 30 22:10:22 +0000 2020
1223005478675976192,Donald J. Trump,9089,"RT @RepMarkMeadows: How about this:

If the Senate discusses calling witnesses, and Adam Schiff continues demanding we block questions and…",2020-02-12 14:18:38.281930,Thu Jan 30 22:10:03 +0000 2020
1223005239437144064,Donald J. Trump,17241,"RT @EliseStefanik: Once again Adam Schiff makes up dialogue of the President of the United States on the floor of the Senate.

Just like Sc…",2020-02-12 14:18:38.281987,Thu Jan 30 22:09:06 +0000 2020
1223004106408833025,Donald J. Trump,22943,"Working closely with China and others on Coronavirus outbreak. Only 5 people in U.S., all in good recovery.",2020-02-12 14:18:38.281989,Thu Jan 30 22:04:35 +0000 2020
1223002606664065030,Donald J. Trump,12193,"Leaving Michigan now, great visit, heading for Iowa. Big Rally!",2020-02-12 14:18:38.281990,Thu Jan 30 21:58:38 +0000 2020
1223002086364844045,Donald J. Trump,6397,RT @WhiteHouse: LIVE: President @realDonaldTrump delivers remarks at a USMCA celebration! https://t.co/Db0GPJcPvB,2020-02-12 14:18:38.281991,Thu Jan 30 21:56:34 +0000 2020
1222982067799121926,Donald J. Trump,31722,"BIGGEST TRADE DEAL EVER MADE, the USMCA, was signed yesterday and the Fake News Media barely mentioned it. They nev… https://t.co/y03mIE6R70",2020-02-12 14:18:38.281993,Thu Jan 30 20:37:01 +0000 2020
1222981385520140288,Donald J. Trump,16841,"Just landed in Michigan. Car companies, and many others, are building and expanding here. Great to see!",2020-02-12 14:18:38.281995,Thu Jan 30 20:34:18 +0000 2020
1222976037165961216,Donald J. Trump,8890,Happy birthday today to two of the very best in Congress—@RepMikeJohnson (age 48) and @RepLeeZeldin (age 40—big one… https://t.co/bzwubAvjln,2020-02-12 14:18:38.281996,Thu Jan 30 20:13:03 +0000 2020
1222975645447348225,Donald J. Trump,9147,Congressman @MichaelCBurgess has done a Great job representing the people of Texas. He continues to protect your ve… https://t.co/wy6SGBCxU7,2020-02-12 14:18:38.281997,Thu Jan 30 20:11:30 +0000 2020
1222975359722803201,Donald J. Trump,8206,Congressman Brian @Babin4Congress of Texas has been a strong supporter of our #MAGA Agenda. He is strong on the Sec… https://t.co/l0Q9FlFSpJ,2020-02-12 14:18:38.281999,Thu Jan 30 20:10:22 +0000 2020
1222973303750397953,Donald J. Trump,5387,https://t.co/Kf24nTnc7E,2020-02-12 14:18:38.282001,Thu Jan 30 20:02:12 +0000 2020
1222973282418216960,Donald J. Trump,5138,https://t.co/OWYuHqbgAj,2020-02-12 14:18:38.282002,Thu Jan 30 20:02:06 +0000 2020
1222973263753564160,Donald J. Trump,2251,https://t.co/XWKEY5MIXL,2020-02-12 14:18:38.282004,Thu Jan 30 20:02:02 +0000 2020
1222973244644315136,Donald J. Trump,2631,https://t.co/alTg16dgM5,2020-02-12 14:18:38.282005,Thu Jan 30 20:01:57 +0000 2020
